date;category;value
2024-05-12;Развлечения;102.03454
2024-05-05;Развлечения;91.89316
2024-04-28;Развлечения;98.0072
2024-04-21;Развлечения;84.81924
2024-04-14;Развлечения;82.816
2024-04-07;Развлечения;76.07596
2024-03-31;Развлечения;77.474045
2024-03-24;Развлечения;77.24451
2024-03-17;Развлечения;82.64907
2024-03-10;Развлечения;85.23658
2024-03-03;Развлечения;83.46288
2024-02-25;Развлечения;86.864204
2024-02-18;Развлечения;79.20601
2024-02-11;Развлечения;77.87052
2024-02-04;Развлечения;76.47243
2024-01-28;Развлечения;75.40821
2024-01-21;Развлечения;68.16735
2024-01-14;Развлечения;67.79175
2024-01-07;Развлечения;76.13856
2023-12-31;Развлечения;73.843185
2023-12-24;Развлечения;80.56236
2023-12-17;Развлечения;77.59925
2023-12-10;Развлечения;73.09197
2023-12-03;Развлечения;77.66185
2023-11-26;Развлечения;78.955605
2023-11-19;Развлечения;79.727684
2023-11-12;Развлечения;82.00219
2023-11-05;Развлечения;89.764725
2023-10-29;Развлечения;82.41953
2023-10-22;Развлечения;84.109764
2023-10-15;Развлечения;86.5512
2023-10-08;Развлечения;85.23658
2023-10-01;Развлечения;93.41645
2023-09-24;Развлечения;97.50639
2023-09-17;Развлечения;96.4213
2023-09-10;Развлечения;94.68934
2023-09-03;Развлечения;99.73916
2023-08-27;Развлечения;99.7809
2023-08-20;Развлечения;99.9061
2023-08-13;Развлечения;98.36194
2023-08-06;Развлечения;93.29125
2023-07-30;Развлечения;92.87391
2023-07-23;Развлечения;92.91564
2023-07-16;Развлечения;89.597786
2023-07-09;Развлечения;91.47582
2023-07-02;Развлечения;93.604256
2023-06-25;Развлечения;95.62836
2023-06-18;Развлечения;98.02807
2023-06-11;Развлечения;96.504776
2023-06-04;Развлечения;95.29449
2023-05-28;Развлечения;95.085815
2023-05-21;Развлечения;96.21263
2023-05-14;Развлечения;92.999115
2023-05-07;Развлечения;92.66524
2023-04-30;Развлечения;87.678024
2023-04-23;Развлечения;79.97809
2023-04-16;Развлечения;74.74046
2023-04-09;Развлечения;72.00689
2023-04-02;Развлечения;73.44671
2023-03-26;Развлечения;71.40174
2023-03-19;Развлечения;68.16735
2023-03-12;Развлечения;69.48198
2023-03-05;Развлечения;67.01967
2023-02-26;Развлечения;73.92665
2023-02-19;Развлечения;65.57984
2023-02-12;Развлечения;63.263603
2023-02-05;Развлечения;60.550888
2023-01-29;Развлечения;61.80291
2023-01-22;Развлечения;58.818928
2023-01-15;Развлечения;54.79159
2023-01-08;Развлечения;66.03892
2023-01-01;Развлечения;52.05801
2022-12-25;Развлечения;57.984245
2022-12-18;Развлечения;55.91841
2022-12-11;Развлечения;54.290783
2022-12-04;Развлечения;50.15911
2022-11-27;Развлечения;52.391884
2022-11-20;Развлечения;52.454483
2022-11-13;Развлечения;54.04038
2022-11-06;Развлечения;60.091816
2022-10-30;Развлечения;55.939278
2022-10-23;Развлечения;55.91841
2022-10-16;Развлечения;58.902393
2022-10-09;Развлечения;57.3165
2022-10-02;Развлечения;54.749855
2022-09-25;Развлечения;61.80291
2022-09-18;Развлечения;68.16735
2022-09-11;Развлечения;67.54134
2022-09-04;Развлечения;70.81747
2022-08-28;Развлечения;72.17382
2022-08-21;Развлечения;71.19307
2022-08-14;Развлечения;69.98279
2022-08-07;Развлечения;65.24597
2022-07-31;Развлечения;63.597477
2022-07-24;Развлечения;63.451405
2022-07-17;Развлечения;62.679325
2022-07-10;Развлечения;61.865513
2022-07-03;Развлечения;61.782043
2022-06-26;Развлечения;66.331055
2022-06-19;Развлечения;66.85273
2022-06-12;Развлечения;66.331055
2022-06-05;Развлечения;64.82863
2022-05-29;Развлечения;60.780426
2022-05-22;Развлечения;58.31812
2022-05-15;Развлечения;58.818928
2022-05-08;Развлечения;56.586155
2022-05-01;Развлечения;55.355
2022-04-24;Развлечения;43.878136
2022-04-17;Развлечения;41.937504
2022-04-10;Развлечения;38.515312
2022-04-03;Развлечения;36.157337
2022-03-27;Развлечения;35.09312
2022-03-20;Развлечения;31.921331
2022-03-13;Развлечения;31.50399
2022-03-06;Развлечения;30.1059
2022-02-27;Развлечения;33.027283
2022-02-20;Развлечения;30.064167
2022-02-13;Развлечения;23.282383
2022-02-06;Развлечения;20.381866
2022-01-30;Развлечения;23.595388
2022-01-23;Развлечения;25.076946
2022-01-16;Развлечения;24.617872
2022-01-09;Развлечения;33.465492
2022-01-02;Развлечения;26.475039
2021-12-26;Развлечения;26.349836
2021-12-19;Развлечения;27.247118
2021-12-12;Развлечения;23.136314
2021-12-05;Развлечения;19.901924
2021-11-28;Развлечения;18.003025
2021-11-21;Развлечения;15.540717
2021-11-14;Развлечения;12.807137
2021-11-07;Развлечения;-16.32323
2021-10-31;Развлечения;12.953206
2021-10-24;Развлечения;24.57614
2021-10-17;Развлечения;30.919714
2021-10-10;Развлечения;32.693413
2021-10-03;Развлечения;33.945435
2021-09-26;Развлечения;35.802597
2021-09-19;Развлечения;40.497677
2021-09-12;Развлечения;41.478428
2021-09-05;Развлечения;42.16704
2021-08-29;Развлечения;40.05947
2021-08-22;Развлечения;37.784966
2021-08-15;Развлечения;35.23919
2021-08-08;Развлечения;32.797745
2021-08-01;Развлечения;28.186134
2021-07-25;Развлечения;26.412437
2021-07-18;Развлечения;23.678856
2021-07-11;Развлечения;23.824926
2021-07-04;Развлечения;23.595388
2021-06-27;Развлечения;26.141165
2021-06-20;Развлечения;30.18937
2021-06-13;Развлечения;34.487976
2021-06-06;Развлечения;32.21347
2021-05-30;Развлечения;30.46064
2021-05-23;Развлечения;27.78966
2021-05-16;Развлечения;26.662842
2021-05-09;Развлечения;-15.279879
2021-05-02;Развлечения;23.491053
2021-04-25;Развлечения;15.895456
2021-04-18;Развлечения;15.1025095
2021-04-11;Развлечения;12.514998
2021-04-04;Развлечения;9.635348
2021-03-28;Развлечения;10.031822
2021-03-21;Развлечения;7.360843
2021-03-14;Развлечения;8.591997
2021-03-07;Развлечения;5.712348
2021-02-28;Развлечения;3.7925818
2021-02-21;Развлечения;0.5373259
2021-02-14;Развлечения;-1.2363713
2021-02-07;Развлечения;-3.0935364
2025-07-06;Развлечения;158.45897
2025-06-29;Развлечения;156.5392
2025-06-22;Развлечения;157.9999
2025-06-15;Развлечения;163.36272
2025-07-06;Товары для красоты и здоровья;-1.348004
2025-06-29;Товары для красоты и здоровья;-2.5651968
2025-06-22;Товары для красоты и здоровья;-2.9140265
2025-06-15;Товары для красоты и здоровья;-2.1013277
2025-06-08;Товары для красоты и здоровья;-1.4741764
2025-06-01;Товары для красоты и здоровья;-4.1460633
2025-05-25;Товары для красоты и здоровья;-2.0901947
2025-05-18;Товары для красоты и здоровья;-1.7524979
2025-05-11;Товары для красоты и здоровья;-5.0775127
2025-05-04;Товары для красоты и здоровья;-3.5003572
2025-04-27;Товары для красоты и здоровья;-2.724768
2025-04-20;Товары для красоты и здоровья;-4.0978208
2025-04-13;Товары для красоты и здоровья;-4.977317
2025-04-06;Товары для красоты и здоровья;-6.947833
2025-03-30;Товары для красоты и здоровья;-4.6173544
